#
 0,      exploit/True,30,  0.01,  0.02, *----               |                   ,  0.00,  0.08
 0,      exploit/True,40,  0.02,  0.02,  *---               |                   ,  0.00,  0.10
#
 1,     exploit/False,30,  0.02,  0.02, -* ----             |                   ,  0.00,  0.14
 1,     exploit/False,40,  0.02,  0.01, -*----              |                   ,  0.00,  0.08
 1,     exploit/False,20,  0.03,  0.05, - *  ---            |                   ,  0.00,  0.11
 1,      exploit/True,20,  0.03,  0.02, - *--               |                   ,  0.00,  0.07
#
 2,            random,30,  0.04,  0.02,  - *--              |                   ,  0.01,  0.08
 2,      EXPLORE/True,40,  0.05,  0.06,  -  *  ---          |                   ,  0.01,  0.13
 2,            random,40,  0.05,  0.03,     *-              |                   ,  0.01,  0.08
 2,     EXPLORE/False,30,  0.05,  0.03,  -- * --            |                   ,  0.01,  0.10
 2,      EXPLORE/True,30,  0.06,  0.06,  -  *  ---          |                   ,  0.00,  0.12
 2,            random,20,  0.06,  0.04,  -   *-             |                   ,  0.00,  0.09
 2,      EXPLORE/True,20,  0.06,  0.05,  -   *----          |                   ,  0.00,  0.16
#
 3,     EXPLORE/False,20,  0.06,  0.04,    - * --           |                   ,  0.01,  0.12
 3,      EXPLORE/True,10,  0.07,  0.04,   -  * ---          |                   ,  0.02,  0.13
 3,     EXPLORE/False,40,  0.08,  0.05,  -    *--           |                   ,  0.02,  0.22
#
 4,            random,10,  0.08,  0.03,    -  *--           |                   ,  0.04,  0.13
 4,      exploit/True,10,  0.08,  0.04,  ---  * ---------   |                   ,  0.01,  0.26
 4,     EXPLORE/False,10,  0.08,  0.04,     --*  ---        |                   ,  0.06,  0.16
 4,     exploit/False,10,  0.08,  0.06,  --    *---         |                   ,  0.00,  0.19
#
 5,        baseline,1343,  0.20,  0.10,          ---     *  |-------            ,  0.02,  0.47
